date,city,avg_temp_f,temp_delta_f,energy_consumption
2025-04-17,Chicago,41.27,4.5,1976909
2025-04-17,Chicago,41.27,4.5,1984899
2025-04-17,Chicago,41.27,4.5,1988774
2025-04-17,Chicago,41.27,4.5,1981075
2025-04-17,Chicago,41.27,4.5,1976909
2025-04-17,Chicago,41.27,4.5,1986458
2025-04-17,Chicago,41.27,4.5,1994348
2025-04-17,Chicago,41.27,4.5,1997485
2025-04-17,Chicago,41.27,4.5,1990560
2025-04-17,Chicago,41.27,4.5,1986458
2025-04-17,Chicago,41.27,4.5,2017392
2025-04-17,Chicago,41.27,4.5,2022674
2025-04-17,Chicago,41.27,4.5,2026164
2025-04-17,Chicago,41.27,4.5,2019534
2025-04-17,Chicago,41.27,4.5,2017392
2025-04-17,Chicago,41.27,4.5,40485
2025-04-17,Chicago,41.27,4.5,37777
2025-04-17,Chicago,41.27,4.5,37391
2025-04-17,Chicago,41.27,4.5,38461
2025-04-17,Chicago,41.27,4.5,40485
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1900789
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1907138
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1908963
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1904267
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1900789
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1924555
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1934593
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1938153
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1930060
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1924555
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1996913
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,2004299
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,2004530
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,2001384
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,1996913
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,96122
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,97160
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,95567
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,97116
2025-04-18,Chicago,44.239999999999995,2.8800000000000026,96122
2025-04-19,Chicago,41.36,2.8799999999999955,1859100
2025-04-19,Chicago,41.36,2.8799999999999955,1860381
2025-04-19,Chicago,41.36,2.8799999999999955,1860314
2025-04-19,Chicago,41.36,2.8799999999999955,1859942
2025-04-19,Chicago,41.36,2.8799999999999955,1859100
2025-04-19,Chicago,41.36,2.8799999999999955,1866504
2025-04-19,Chicago,41.36,2.8799999999999955,1866987
2025-04-19,Chicago,41.36,2.8799999999999955,1866940
2025-04-19,Chicago,41.36,2.8799999999999955,1866933
2025-04-19,Chicago,41.36,2.8799999999999955,1866504
2025-04-19,Chicago,41.36,2.8799999999999955,1907844
2025-04-19,Chicago,41.36,2.8799999999999955,1911693
2025-04-19,Chicago,41.36,2.8799999999999955,1913124
2025-04-19,Chicago,41.36,2.8799999999999955,1910071
2025-04-19,Chicago,41.36,2.8799999999999955,1907844
2025-04-19,Chicago,41.36,2.8799999999999955,48742
2025-04-19,Chicago,41.36,2.8799999999999955,51310
2025-04-19,Chicago,41.36,2.8799999999999955,52808
2025-04-19,Chicago,41.36,2.8799999999999955,50127
2025-04-19,Chicago,41.36,2.8799999999999955,48742
2025-04-20,Chicago,41.36,2.519999999999996,1778229
2025-04-20,Chicago,41.36,2.519999999999996,1781497
2025-04-20,Chicago,41.36,2.519999999999996,1784171
2025-04-20,Chicago,41.36,2.519999999999996,1779675
2025-04-20,Chicago,41.36,2.519999999999996,1778229
2025-04-20,Chicago,41.36,2.519999999999996,1806551
2025-04-20,Chicago,41.36,2.519999999999996,1806429
2025-04-20,Chicago,41.36,2.519999999999996,1807591
2025-04-20,Chicago,41.36,2.519999999999996,1806017
2025-04-20,Chicago,41.36,2.519999999999996,1806551
2025-04-20,Chicago,41.36,2.519999999999996,1871927
2025-04-20,Chicago,41.36,2.519999999999996,1871529
2025-04-20,Chicago,41.36,2.519999999999996,1873052
2025-04-20,Chicago,41.36,2.519999999999996,1871316
2025-04-20,Chicago,41.36,2.519999999999996,1871927
2025-04-20,Chicago,41.36,2.519999999999996,93695
2025-04-20,Chicago,41.36,2.519999999999996,90027
2025-04-20,Chicago,41.36,2.519999999999996,88876
2025-04-20,Chicago,41.36,2.519999999999996,91637
2025-04-20,Chicago,41.36,2.519999999999996,93695
2025-04-21,Chicago,41.54,2.8799999999999955,1954729
2025-04-21,Chicago,41.54,2.8799999999999955,1947254
2025-04-21,Chicago,41.54,2.8799999999999955,1944658
2025-04-21,Chicago,41.54,2.8799999999999955,1951008
2025-04-21,Chicago,41.54,2.8799999999999955,1954729
2025-04-21,Chicago,41.54,2.8799999999999955,1942467
2025-04-21,Chicago,41.54,2.8799999999999955,1940266
2025-04-21,Chicago,41.54,2.8799999999999955,1938994
2025-04-21,Chicago,41.54,2.8799999999999955,1941446
2025-04-21,Chicago,41.54,2.8799999999999955,1942467
2025-04-21,Chicago,41.54,2.8799999999999955,2020455
2025-04-21,Chicago,41.54,2.8799999999999955,2019712
2025-04-21,Chicago,41.54,2.8799999999999955,2018898
2025-04-21,Chicago,41.54,2.8799999999999955,2020339
2025-04-21,Chicago,41.54,2.8799999999999955,2020455
2025-04-21,Chicago,41.54,2.8799999999999955,65720
2025-04-21,Chicago,41.54,2.8799999999999955,72454
2025-04-21,Chicago,41.54,2.8799999999999955,74235
2025-04-21,Chicago,41.54,2.8799999999999955,69326
2025-04-21,Chicago,41.54,2.8799999999999955,65720
2025-04-22,Chicago,42.35,5.939999999999998,1972440
2025-04-22,Chicago,42.35,5.939999999999998,1973312
2025-04-22,Chicago,42.35,5.939999999999998,1972644
2025-04-22,Chicago,42.35,5.939999999999998,1973015
2025-04-22,Chicago,42.35,5.939999999999998,1972440
2025-04-22,Chicago,42.35,5.939999999999998,1962527
2025-04-22,Chicago,42.35,5.939999999999998,1961323
2025-04-22,Chicago,42.35,5.939999999999998,1960511
2025-04-22,Chicago,42.35,5.939999999999998,1962018
2025-04-22,Chicago,42.35,5.939999999999998,1962527
2025-04-22,Chicago,42.35,5.939999999999998,1985487
2025-04-22,Chicago,42.35,5.939999999999998,1981405
2025-04-22,Chicago,42.35,5.939999999999998,1980216
2025-04-22,Chicago,42.35,5.939999999999998,1983447
2025-04-22,Chicago,42.35,5.939999999999998,1985487
2025-04-22,Chicago,42.35,5.939999999999998,13048
2025-04-22,Chicago,42.35,5.939999999999998,8092
2025-04-22,Chicago,42.35,5.939999999999998,7572
2025-04-22,Chicago,42.35,5.939999999999998,10431
2025-04-22,Chicago,42.35,5.939999999999998,13048
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,1965444
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,1966137
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,1966554
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,1965657
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,1965444
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,1940555
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,1941994
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,1942673
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,1941311
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,1940555
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,2001023
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,2006025
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,2006595
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,2003818
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,2001023
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,35576
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,39887
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,40041
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,38160
2025-04-23,Chicago,43.879999999999995,3.6000000000000014,35576
2025-04-24,Chicago,43.34,4.32,1991453
2025-04-24,Chicago,43.34,4.32,1990303
2025-04-24,Chicago,43.34,4.32,1989232
2025-04-24,Chicago,43.34,4.32,1990828
2025-04-24,Chicago,43.34,4.32,1991453
2025-04-24,Chicago,43.34,4.32,1962343
2025-04-24,Chicago,43.34,4.32,1961826
2025-04-24,Chicago,43.34,4.32,1961297
2025-04-24,Chicago,43.34,4.32,1962128
2025-04-24,Chicago,43.34,4.32,1962343
2025-04-24,Chicago,43.34,4.32,1998221
2025-04-24,Chicago,43.34,4.32,1996655
2025-04-24,Chicago,43.34,4.32,1995481
2025-04-24,Chicago,43.34,4.32,1997434
2025-04-24,Chicago,43.34,4.32,1998221
2025-04-24,Chicago,43.34,4.32,6772
2025-04-24,Chicago,43.34,4.32,6355
2025-04-24,Chicago,43.34,4.32,6251
2025-04-24,Chicago,43.34,4.32,6609
2025-04-24,Chicago,43.34,4.32,6772
2025-04-25,Chicago,41.54,2.1599999999999966,1973234
2025-04-25,Chicago,41.54,2.1599999999999966,1971502
2025-04-25,Chicago,41.54,2.1599999999999966,1971678
2025-04-25,Chicago,41.54,2.1599999999999966,1972530
2025-04-25,Chicago,41.54,2.1599999999999966,1973234
2025-04-25,Chicago,41.54,2.1599999999999966,1921461
2025-04-25,Chicago,41.54,2.1599999999999966,1925491
2025-04-25,Chicago,41.54,2.1599999999999966,1927140
2025-04-25,Chicago,41.54,2.1599999999999966,1923637
2025-04-25,Chicago,41.54,2.1599999999999966,1921461
2025-04-25,Chicago,41.54,2.1599999999999966,1987515
2025-04-25,Chicago,41.54,2.1599999999999966,1982554
2025-04-25,Chicago,41.54,2.1599999999999966,1982702
2025-04-25,Chicago,41.54,2.1599999999999966,1984786
2025-04-25,Chicago,41.54,2.1599999999999966,1987515
2025-04-25,Chicago,41.54,2.1599999999999966,14276
2025-04-25,Chicago,41.54,2.1599999999999966,11048
2025-04-25,Chicago,41.54,2.1599999999999966,11020
2025-04-25,Chicago,41.54,2.1599999999999966,12252
2025-04-25,Chicago,41.54,2.1599999999999966,14276
2025-04-26,Chicago,40.55,2.3399999999999963,1844781
2025-04-26,Chicago,40.55,2.3399999999999963,1852432
2025-04-26,Chicago,40.55,2.3399999999999963,1855708
2025-04-26,Chicago,40.55,2.3399999999999963,1848212
2025-04-26,Chicago,40.55,2.3399999999999963,1844781
2025-04-26,Chicago,40.55,2.3399999999999963,1775810
2025-04-26,Chicago,40.55,2.3399999999999963,1776214
2025-04-26,Chicago,40.55,2.3399999999999963,1777237
2025-04-26,Chicago,40.55,2.3399999999999963,1775633
2025-04-26,Chicago,40.55,2.3399999999999963,1775810
2025-04-26,Chicago,40.55,2.3399999999999963,1884595
2025-04-26,Chicago,40.55,2.3399999999999963,1893362
2025-04-26,Chicago,40.55,2.3399999999999963,1896224
2025-04-26,Chicago,40.55,2.3399999999999963,1888858
2025-04-26,Chicago,40.55,2.3399999999999963,1884595
2025-04-26,Chicago,40.55,2.3399999999999963,39811
2025-04-26,Chicago,40.55,2.3399999999999963,40926
2025-04-26,Chicago,40.55,2.3399999999999963,40512
2025-04-26,Chicago,40.55,2.3399999999999963,40642
2025-04-26,Chicago,40.55,2.3399999999999963,39811
2025-04-27,Chicago,41.72,5.399999999999999,1744074
2025-04-27,Chicago,41.72,5.399999999999999,1742405
2025-04-27,Chicago,41.72,5.399999999999999,1742725
2025-04-27,Chicago,41.72,5.399999999999999,1743036
2025-04-27,Chicago,41.72,5.399999999999999,1744074
2025-04-27,Chicago,41.72,5.399999999999999,1733784
2025-04-27,Chicago,41.72,5.399999999999999,1732940
2025-04-27,Chicago,41.72,5.399999999999999,1733437
2025-04-27,Chicago,41.72,5.399999999999999,1733200
2025-04-27,Chicago,41.72,5.399999999999999,1733784
2025-04-27,Chicago,41.72,5.399999999999999,1799636
2025-04-27,Chicago,41.72,5.399999999999999,1798130
2025-04-27,Chicago,41.72,5.399999999999999,1798094
2025-04-27,Chicago,41.72,5.399999999999999,1798765
2025-04-27,Chicago,41.72,5.399999999999999,1799636
2025-04-27,Chicago,41.72,5.399999999999999,55561
2025-04-27,Chicago,41.72,5.399999999999999,55724
2025-04-27,Chicago,41.72,5.399999999999999,55368
2025-04-27,Chicago,41.72,5.399999999999999,55728
2025-04-27,Chicago,41.72,5.399999999999999,55561
2025-04-28,Chicago,44.33,5.579999999999998,1953655
2025-04-28,Chicago,44.33,5.579999999999998,1947033
2025-04-28,Chicago,44.33,5.579999999999998,1942538
2025-04-28,Chicago,44.33,5.579999999999998,1950917
2025-04-28,Chicago,44.33,5.579999999999998,1953655
2025-04-28,Chicago,44.33,5.579999999999998,1896575
2025-04-28,Chicago,44.33,5.579999999999998,1893306
2025-04-28,Chicago,44.33,5.579999999999998,1890624
2025-04-28,Chicago,44.33,5.579999999999998,1895237
2025-04-28,Chicago,44.33,5.579999999999998,1896575
2025-04-28,Chicago,44.33,5.579999999999998,2009277
2025-04-28,Chicago,44.33,5.579999999999998,2000335
2025-04-28,Chicago,44.33,5.579999999999998,1994953
2025-04-28,Chicago,44.33,5.579999999999998,2005138
2025-04-28,Chicago,44.33,5.579999999999998,2009277
2025-04-28,Chicago,44.33,5.579999999999998,55623
2025-04-28,Chicago,44.33,5.579999999999998,53303
2025-04-28,Chicago,44.33,5.579999999999998,52416
2025-04-28,Chicago,44.33,5.579999999999998,54222
2025-04-28,Chicago,44.33,5.579999999999998,55623
2025-04-29,Chicago,43.43,4.859999999999999,2026336
2025-04-29,Chicago,43.43,4.859999999999999,2024656
2025-04-29,Chicago,43.43,4.859999999999999,2023761
2025-04-29,Chicago,43.43,4.859999999999999,2025507
2025-04-29,Chicago,43.43,4.859999999999999,2026336
2025-04-29,Chicago,43.43,4.859999999999999,2019800
2025-04-29,Chicago,43.43,4.859999999999999,2015604
2025-04-29,Chicago,43.43,4.859999999999999,2013028
2025-04-29,Chicago,43.43,4.859999999999999,2017852
2025-04-29,Chicago,43.43,4.859999999999999,2019800
2025-04-29,Chicago,43.43,4.859999999999999,2077085
2025-04-29,Chicago,43.43,4.859999999999999,2077026
2025-04-29,Chicago,43.43,4.859999999999999,2077287
2025-04-29,Chicago,43.43,4.859999999999999,2076827
2025-04-29,Chicago,43.43,4.859999999999999,2077085
2025-04-29,Chicago,43.43,4.859999999999999,50745
